#index     element name    cell    girder    dX    dY    dS    dRoll   dPitch   dYaw
3158    CYL2G2C29A    2    29    -4.93e-06    -4.57e-06    0.00e+00    1.26e-06    0.00e+00    0.00e+00
3160    SL3G2C29A    2    29    2.15e-07    -2.09e-06    0.00e+00    2.53e-06    0.00e+00    0.00e+00
3164    QL3G2C29A    2    29    -6.86e-07    2.10e-06    0.00e+00    -1.88e-06    0.00e+00    0.00e+00
3170    B1G3C29A    3    29    2.01e-06    1.06e-06    0.00e+00    -2.20e-06    0.00e+00    0.00e+00
3174    SQMG4C29A    4    29    4.79e-06    -3.89e-06    0.00e+00    -2.57e-06    0.00e+00    0.00e+00
3175    CXMG4C29A    4    29    -3.75e-06    -1.47e-06    0.00e+00    2.64e-06    0.00e+00    0.00e+00
3176    CYMG4C29A    4    29    -2.58e-06    -3.89e-06    0.00e+00    2.02e-06    0.00e+00    0.00e+00
3178    QM1G4C29A    4    29    -3.01e-06    -8.14e-07    0.00e+00    -2.49e-06    0.00e+00    0.00e+00
3180    SM1G4C29A    4    29    4.73e-06    3.01e-07    0.00e+00    -3.94e-06    0.00e+00    0.00e+00
3183    FXM1G4C29A    4    29    -4.07e-06    2.63e-06    0.00e+00    -1.29e-07    0.00e+00    0.00e+00
3184    FYM1G4C29A    4    29    3.62e-06    -2.57e-07    0.00e+00    1.79e-06    0.00e+00    0.00e+00
3188    QM2G4C29A    4    29    -4.50e-06    1.23e-06    0.00e+00    3.65e-06    0.00e+00    0.00e+00
3190    SM2HG4C29B    4    29    6.97e-07    4.83e-06    0.00e+00    1.09e-06    0.00e+00    0.00e+00
3192    SM2HG4C29B    4    29    2.50e-06    -2.65e-06    0.00e+00    -4.72e-06    0.00e+00    0.00e+00
3194    QM2G4C29B    4    29    3.36e-07    -2.89e-06    0.00e+00    -4.45e-06    0.00e+00    0.00e+00
3196    SM1G4C29B    4    29    2.45e-06    -3.29e-06    0.00e+00    3.28e-06    0.00e+00    0.00e+00
3200    QM1G4C29B    4    29    -2.84e-06    -4.25e-06    0.00e+00    -3.94e-06    0.00e+00    0.00e+00
3203    CXM1G4C29B    4    29    2.79e-07    3.42e-06    0.00e+00    -3.33e-06    0.00e+00    0.00e+00
3204    CYM1G4C29B    4    29    1.71e-06    -3.04e-06    0.00e+00    4.09e-06    0.00e+00    0.00e+00
3210    B1G5C29B    5    29    1.33e-06    -2.36e-06    0.00e+00    1.34e-06    0.00e+00    0.00e+00
3216    CXH2G6C29B    6    29    3.39e-06    2.97e-06    0.00e+00    1.21e-06    0.00e+00    0.00e+00
3217    CYH2G6C29B    6    29    2.60e-06    3.37e-06    0.00e+00    -2.18e-06    0.00e+00    0.00e+00
3219    SH4G6C29B    6    29    -3.60e-06    -4.61e-06    0.00e+00    3.02e-06    0.00e+00    0.00e+00
3223    QH3G6C29B    6    29    1.45e-06    -9.16e-07    0.00e+00    -3.21e-06    0.00e+00    0.00e+00
3225    SH3G6C29B    6    29    1.01e-06    -1.29e-06    0.00e+00    4.12e-06    0.00e+00    0.00e+00
3227    QH2G6C29B    6    29    1.09e-06    -3.73e-07    0.00e+00    1.41e-06    0.00e+00    0.00e+00
3230    CXH1G6C29B    6    29    1.94e-06    2.47e-06    0.00e+00    -3.32e-06    0.00e+00    0.00e+00
3231    CYH1G6C29B    6    29    8.02e-07    -4.32e-06    0.00e+00    4.08e-06    0.00e+00    0.00e+00
3233    QH1G6C29B    6    29    4.06e-07    2.60e-06    0.00e+00    -3.89e-06    0.00e+00    0.00e+00
3237    SH1G6C29B    6    29    -6.33e-07    3.68e-06    0.00e+00    -4.99e-06    0.00e+00    0.00e+00
3242    FXH1G1C30A    1    30    -4.12e-06    4.29e-06    0.00e+00    1.42e-06    0.00e+00    0.00e+00
3243    FYH1G1C30A    1    30    -1.12e-06    -4.03e-07    0.00e+00    1.54e-06    0.00e+00    0.00e+00
